"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL1210370";"";"None";"544.07";"2";"5.73";"25a";"CC[C@H](C)[C@H](NC(=O)N1CCC2(CC1)C(=O)N(c1cccc(F)c1)C2c1ccc(Cl)cc1)C(=O)OC(C)C";"IC50";"'='";"45.0";"nM";"7.35";"";"";"UO_0000065";"13.50";"0.26";"1.62";"9.31";"0";"CHEMBL1212315";"Inhibition of human CaV3.2 expressed in HEK293 cells at -100 mV membrane potential by Ionworks HT assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL1859";"Voltage-gated T-type calcium channel alpha-1H subunit";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1208707";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"CHEMBL3307715";"";"";"";"45.0"
"CHEMBL2103879";"GANETESPIB";"3.0";"364.41";"0";"3.25";"STA-9090";"CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5371247";"Antiproliferative activity against mouse GL26 cells assessed as inhibition of cell growth measured after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"GL26";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5370536";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 48.0 hr";"";"";"0.003"
"CHEMBL2103760";"AZAMULIN";"2.0";"478.66";"0";"3.61";"Azamulin";"CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"13.83";"0.27";"3.01";"5.05";"0";"CHEMBL4818570";"Inhibition of CYP3A4 in human liver microsomes using testosterone as substrate incubated for 10 mins by LC/MS/MS analysis";"B";"BAO_0000251";"microsome format";"Homo sapiens";"CHEMBL3559723";"Liver";"None";"Microsomes";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4814060";"1";"Scientific Literature";"Bioorg Med Chem";"2021";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"0.24"
"CHEMBL103870";"";"None";"443.96";"0";"4.04";"49";"COc1cc2ncnc(N3CCN(/C(S)=N\c4ccc(Cl)cc4)CC3)c2cc1OC";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"13.75";"0.28";"2.06";"9.67";"0";"CHEMBL768951";"Inhibition of Platelet-derived growth factor receptor beta phosphorylation";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1913";"Platelet-derived growth factor receptor beta";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135502";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";"";"";"0.79"
"CHEMBL1203807";"";"None";"395.33";"0";"2.83";"20";"Cc1ccc(-c2nc3c(C(=O)NCCN(C)C)cccc3[nH]2)cc1.Cl.Cl";"IC50";"'='";"12500.0";"nM";"4.90";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754895";"In vitro cell growth inhibitory activity against amsacrine-resistant P388 cell line (P388/A)";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"P388";"None";"";"";"";"CHEMBL389";"P388";"Mus musculus";"CELL-LINE";"CHEMBL1125099";"1";"Scientific Literature";"J Med Chem";"1990";"CHEMBL3308401";"";"";"";"12.5"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"19.42";"0.36";"5.42";"8.31";"0";"CHEMBL5256976";"Inhibition of CDK2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL301";"Cyclin-dependent kinase 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252675";"1";"Scientific Literature";"RSC Med Chem";"2023";"None";"";"INHIBITOR";"";"20.0"
"CHEMBL3827679";"";"None";"551.45";"0";"1.74";"1";"Cl.Cl.N=C(N)N/N=C/c1c(-c2ccccc2)nc2n1ccc1nc(-c3ccccc3)c(/C=N/NC(=N)N)n12";"IC50";"'='";"35070.0";"nM";"4.46";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3831000";"Cytotoxicity against human HCT116 cells assessed as cell killing after 1 hr by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCT-116";"None";"";"";"";"CHEMBL3879801";"NON-PROTEIN TARGET";"";"NON-MOLECULAR";"CHEMBL3826876";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308372";"";"";"";"35.07"
"CHEMBL1203810";"";"None";"382.30";"0";"1.92";"15";"CN(C)CCNC(=O)c1cccc2[nH]c(-c3ccccn3)nc12.Cl.Cl";"IC50";"'='";"30200.0";"nM";"4.52";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL754895";"In vitro cell growth inhibitory activity against amsacrine-resistant P388 cell line (P388/A)";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"P388";"None";"";"";"";"CHEMBL389";"P388";"Mus musculus";"CELL-LINE";"CHEMBL1125099";"1";"Scientific Literature";"J Med Chem";"1990";"CHEMBL3308401";"";"";"";"30.2"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"22.70";"0.42";"6.72";"9.72";"1";"CHEMBL4124401";"Inhibition of CDK5 (unknown origin) expressed in baculovirus infected Sf9 insect cells using histone H1 as substrate after 1 hr by liquid scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL4036";"Cyclin-dependent kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4118232";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";"";"";"";"1.0"
"CHEMBL210370";"";"None";"646.93";"3";"5.62";"6d";"N=C(NCCCNCCCCNCCCNC(=N)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1";"IC50";"'='";"3350.0";"nM";"5.47";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL869333";"Antitrypanosomal activity against Trypanosoma brucei brucei";"F";"BAO_0000218";"organism-based format";"Trypanosoma brucei brucei";"None";"None";"None";"None";"";"";"";"CHEMBL612851";"Trypanosoma brucei brucei";"Trypanosoma brucei brucei";"ORGANISM";"CHEMBL1148496";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"3.35"
"CHEMBL210370";"";"None";"646.93";"3";"5.62";"6d";"N=C(NCCCNCCCCNCCCNC(=N)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL869332";"Inhibition of human glutathione reductase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2755";"Glutathione reductase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148496";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"100.0"
"CHEMBL2103760";"AZAMULIN";"2.0";"478.66";"0";"3.61";"Azamulin";"CC[C@]1(C)C[C@@H](OC(=O)CSc2nnc(N)[nH]2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O";"IC50";"'='";"240.0";"nM";"6.62";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL5355343";"Inhibition of CYP3A4 in human liver microsomes using testosterone as substrate incubated for 10 mins by HPLC analysis";"A";"BAO_0000251";"microsome format";"Homo sapiens";"None";"Liver";"None";"Microsome";"";"";"";"CHEMBL340";"Cytochrome P450 3A4";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352460";"1";"Scientific Literature";"Eur J Med Chem";"2023";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"0.24"
"CHEMBL2103842";"VARLITINIB";"2.0";"466.95";"1";"5.25";"1";"C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1";"IC50";"'='";"0.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5227180";"Anticancer activity against human MDA-MB-468 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDA-MB-468";"None";"";"";"";"CHEMBL614335";"MDA-MB-468";"Homo sapiens";"CELL-LINE";"CHEMBL5226297";"1";"Scientific Literature";"J Med Chem";"2021";"CHEMBL3308424";"TIME = 72.0 hr";"";"";"0.0"
"CHEMBL2103842";"VARLITINIB";"2.0";"466.95";"1";"5.25";"1";"C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1";"IC50";"'='";"20000.0";"nM";"4.70";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5227181";"Anticancer activity against human HCC1937 cells assessed as cell growth inhibition incubated for 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HCC1937";"None";"";"";"";"CHEMBL1075458";"HCC1937";"Homo sapiens";"CELL-LINE";"CHEMBL5226297";"1";"Scientific Literature";"J Med Chem";"2021";"CHEMBL3308371";"TIME = 72.0 hr";"";"";"20.0"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"2.09";"nM";"8.68";"";"";"UO_0000065";"21.89";"0.41";"6.40";"9.37";"0";"CHEMBL5353923";"Inhibition of CDK5 (unknown origin) by FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4036";"Cyclin-dependent kinase 5";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5352421";"1";"Scientific Literature";"Eur J Med Chem";"2022";"None";"";"INHIBITOR";"";"2.09"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5353919";"Antiproliferative activity against human MDA-PATC53 cells assessed as growth inhibition incubated for 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"MDA-PATC53";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL5352421";"1";"Scientific Literature";"Eur J Med Chem";"2022";"CHEMBL5465443";"TIME = 24.0 hr";"";"";"0.024"
"CHEMBL1203890";"";"None";"445.38";"0";"3.54";"71";"CC(O)CN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1.Cl.Cl";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL816027";"Ability to displace [3H]haloperidol from rat striatal membranes, in order to measure its intrinsic affinity for the dopamine (DA) receptor;NT=Not Tested";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093868";"Dopamine receptor";"Rattus norvegicus";"PROTEIN FAMILY";"CHEMBL1122477";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";""
"CHEMBL1203860";"";"None";"503.46";"1";"5.87";"64";"Cl.Cl.Fc1ccc(C2CC(N3CCN(C/C=C/c4ccccc4)CC3)c3cc(F)ccc32)cc1";"IC50";"'='";"400.0";"nM";"6.40";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL615858";"Effect on synaptosomal uptake inhibition of 5-hydroxytryptamine (5-HT)";"F";"BAO_0000019";"assay format";"Rattus norvegicus";"None";"None";"None";"None";"";"";"";"CHEMBL313";"Serotonin transporter";"Rattus norvegicus";"SINGLE PROTEIN";"CHEMBL1122477";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";"400.0"
"CHEMBL1203860";"";"None";"503.46";"1";"5.87";"64";"Cl.Cl.Fc1ccc(C2CC(N3CCN(C/C=C/c4ccccc4)CC3)c3cc(F)ccc32)cc1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL816027";"Ability to displace [3H]haloperidol from rat striatal membranes, in order to measure its intrinsic affinity for the dopamine (DA) receptor;NT=Not Tested";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093868";"Dopamine receptor";"Rattus norvegicus";"PROTEIN FAMILY";"CHEMBL1122477";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";""
"CHEMBL1208870";"";"None";"337.28";"0";"2.73";"23";"N#Cc1c(-c2cccs2)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-]";"IC50";"'='";"7800.0";"nM";"5.11";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1212085";"Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes";"F";"BAO_0000218";"organism-based format";"Trypanosoma cruzi";"None";"None";"None";"None";"";"";"";"CHEMBL368";"Trypanosoma cruzi";"Trypanosoma cruzi";"ORGANISM";"CHEMBL1208769";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"7.8"
"CHEMBL1203870";"";"None";"440.37";"0";"4.07";"79";"Cl.Cl.N#CCCN1CCN(C2CC(c3ccc(F)cc3)c3ccc(F)cc32)CC1";"IC50";"";"";"nM";"";"";"Not Determined";"UO_0000065";"";"";"";"";"0";"CHEMBL816027";"Ability to displace [3H]haloperidol from rat striatal membranes, in order to measure its intrinsic affinity for the dopamine (DA) receptor;NT=Not Tested";"B";"BAO_0000019";"assay format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2093868";"Dopamine receptor";"Rattus norvegicus";"PROTEIN FAMILY";"CHEMBL1122477";"1";"Scientific Literature";"J Med Chem";"1983";"None";"";"";"";""
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.4";"nM";"8.47";"";"";"UO_0000065";"21.36";"0.40";"6.19";"9.14";"0";"CHEMBL4805249";"Inhibition of CDK8 in TNF-alpha-induced CDK8 and CDK19-knockout HEK293 cells by NF-kappaB reporter assay";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL5719";"Cell division protein kinase 8";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4804282";"38";"SureChEMBL Patent Bioactivity Data";"";"2020";"None";"";"INHIBITOR";"";"3.4"
"CHEMBL160340";"";"None";"542.71";"0";"4.15";"6";"CCCc1ccc(Oc2cccc(CCCC(P(=O)([O-])[O-])S(=O)(=O)[O-])c2)cc1.[K+].[K+].[K+]";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL941164";"Inhibition of staphyloxanthin biosynthesis in Staphylococcus aureus Pig1 isolate after 72 hrs";"F";"BAO_0000218";"organism-based format";"Staphylococcus aureus";"None";"None";"None";"None";"";"";"";"CHEMBL352";"Staphylococcus aureus";"Staphylococcus aureus";"ORGANISM";"CHEMBL1140905";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";"";"";"0.093"
"CHEMBL3827679";"";"None";"551.45";"0";"1.74";"1";"Cl.Cl.N=C(N)N/N=C/c1c(-c2ccccc2)nc2n1ccc1nc(-c3ccccc3)c(/C=N/NC(=N)N)n12";"IC50";"'='";"15970.0";"nM";"4.80";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3831001";"Cytotoxicity against human U2OS cells assessed as cell killing after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"U2OS";"None";"";"";"";"CHEMBL615023";"U2OS";"Homo sapiens";"CELL-LINE";"CHEMBL3826876";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3307757";"";"";"";"15.97"
"CHEMBL448332";"LUIDIAQUINOSIDE";"None";"1281.40";"None";"None";"1, Luidiaquinoside";"CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)C3=CC[C@@]21C.[Na+]";"IC50";"'='";"31.3";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"0";"CHEMBL991215";"Cytotoxicity against rat RBL2H3 after 24 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Rattus norvegicus";"None";"None";"RBL-2H3";"None";"";"";"";"CHEMBL614632";"RBL-2H3";"Rattus norvegicus";"CELL-LINE";"CHEMBL1159360";"1";"Scientific Literature";"J Nat Prod";"2003";"CHEMBL3307666";"";"";"";"31.3"
"CHEMBL2105685";"AMUVATINIB HYDROCHLORIDE";"-1.0";"483.98";"0";"3.30";"MP470 HCl";"Cl.S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1";"IC50";"'='";"950.0";"nM";"6.02";"";"";"UO_0000065";"13.46";"0.26";"2.72";"7.94";"0";"CHEMBL3992002";"Inhibition of cKIT D816V mutant (unknown origin)";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"P10721";"D816V";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3991943";"38";"SureChEMBL Patent Bioactivity Data";"";"2013";"None";"";"";"";"0.95"
"CHEMBL4103870";"";"None";"363.44";"1";"5.43";"12f";"O=C(c1ccc([N+](=O)[O-])cc1)c1c(-c2ccccc2)sc2c1CCCC2";"IC50";"'='";"28120.0";"nM";"4.55";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3994725";"Antiproliferative activity against human Caco2 cells after 48 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Caco-2";"None";"";"";"";"CHEMBL614058";"Caco-2";"Homo sapiens";"CELL-LINE";"CHEMBL3994563";"1";"Scientific Literature";"Medchemcomm";"2016";"CHEMBL3307519";"";"";"";"28.12"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.50";"0.40";"6.24";"9.20";"1";"CHEMBL4738662";"Inhibition of recombinant CDK1 (unknown origin) expressed in baculovirus infected Sf9 cells using biotinylated Histone H1 peptide as substrate incubated for 1 hr in presence of [33P]ATP by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4732230";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"TIME = 1.0 hr";"INHIBITOR";"";"0.003"
"CHEMBL2103881";"DEXMECAMYLAMINE";"3.0";"167.30";"0";"2.42";"13, TC-5214";"CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"37.19";"0.71";"3.80";"51.72";"0";"CHEMBL3363160";"Antagonist activity at human alpha1beta1gammadelta nAChR";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907588";"Acetylcholine receptor; alpha1/beta1/delta/gamma";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3352239";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.6"
"CHEMBL2103881";"DEXMECAMYLAMINE";"3.0";"167.30";"0";"2.42";"13, TC-5214";"CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C";"IC50";"'='";"200.0";"nM";"6.70";"";"";"UO_0000065";"40.04";"0.76";"4.28";"55.69";"0";"CHEMBL3363158";"Antagonist activity at human alpha3beta4 nAChR";"B";"BAO_0000223";"protein complex format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1907594";"Neuronal acetylcholine receptor; alpha3/beta4";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL3352239";"1";"Scientific Literature";"J Med Chem";"2014";"None";"";"";"";"0.2"
"CHEMBL2103886";"RESCIMETOL";"2.0";"590.67";"1";"4.26";"SID170465875";"COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2ccc(O)c(OC)c2)[C@@H]1OC";"IC50";"";"20000.0";"nM";"";"";"inactive";"UO_0000065";"";"";"";"";"0";"CHEMBL3561978";"PubChem BioAssay. nuclear beta catenin stimulation in WNT3A conditioned C2C12 cells-IC50.   (Class of assay: confirmatory) ";"F";"BAO_0000219";"cell-based format";"None";"None";"None";"C2C12";"None";"";"";"";"CHEMBL612545";"Unchecked";"";"UNCHECKED";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"CHEMBL3308003";"";"";"";"20.0"
"CHEMBL1203470";"";"None";"411.96";"1";"5.04";"135";"Cc1[nH]c2ccccc2c1-c1nc(NC(=N)NCc2ccccc2)sc1C.Cl";"IC50";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"14.05";"0.27";"0.24";"6.89";"0";"CHEMBL689041";"Inhibitory activity of gastric proton-pump enzyme H+/K+ ATPase was determined at 50 uM";"B";"BAO_0000221";"tissue-based format";"Canis lupus familiaris";"CHEMBL3638185";"Stomach";"None";"None";"";"";"";"CHEMBL2095173";"Potassium-transporting ATPase";"Homo sapiens";"PROTEIN COMPLEX";"CHEMBL1125091";"1";"Scientific Literature";"J Med Chem";"1990";"None";"";"";"";"5.3"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4836766";"Inhibition of human FLT3 ITD mutant using EAIYAAPFAKKK as substrate preincubated for 20 mins followed by 33P-ATP addition and measured after 2 hrs by filter binding method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1974";"Tyrosine-protein kinase receptor FLT3";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4834472";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.333 hr";"";"";"2.0"
"CHEMBL2103841";"CANAGLIFLOZIN";"None";"907.06";"0";"2.97";"1";"Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"19.48";"0.38";"5.69";"9.60";"0";"CHEMBL2415852";"Inhibition of human SGLT2 expressed in CHOK cells assessed as reduction of [14C]alpha-methyl-D-glucopyranoside uptake after 120 mins by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHOK";"None";"";"";"";"CHEMBL3884";"Sodium/glucose cotransporter 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2413069";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";"";"";"2.2"
"CHEMBL2103840";"DINACICLIB";"3.0";"396.50";"0";"2.28";"Dinaciclib";"CCc1cnn2c(NCc3ccc[n+]([O-])c3)cc(N3CCCC[C@H]3CCO)nc12";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.50";"0.40";"6.24";"9.20";"1";"CHEMBL3877183";"Inhibition of CDK1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL308";"Cyclin-dependent kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875233";"1";"Scientific Literature";"Nat Rev Drug Discov";"2017";"None";"";"";"";"3.0"
"CHEMBL2018370";"";"None";"479.54";"0";"3.49";"3a";"CCC[C@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CNC(=O)c1cccc(C(F)(F)F)c1";"IC50";"'='";"5.0";"nM";"8.30";"";"";"UO_0000065";"17.31";"0.33";"4.81";"9.18";"1";"CHEMBL3579778";"Inhibition of [125I]hMCP1 binding to CCR2 in human PBMC incubated for 30 mins at room temperature";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL4015";"C-C chemokine receptor type 2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3576800";"1";"Scientific Literature";"ACS Med Chem Lett";"2015";"None";"";"";"";"5.0"
"CHEMBL2103852";"CROLIBULIN";"2.0";"417.26";"0";"2.85";"Crolibulin";"COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4147473";"Antiproliferative activity against human SMMC7721 cells after 72 hrs by MTT assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"SMMC-7721";"None";"";"";"";"CHEMBL613831";"SMMC-7721";"Homo sapiens";"CELL-LINE";"CHEMBL4145506";"1";"Scientific Literature";"Eur J Med Chem";"2018";"CHEMBL3308059";"";"";"";""
