"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL4783947";"";"None";"495.94";"0";"4.27";"10a";"O=C(CNCCO)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1";"Inhibition";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4724276";"Inhibition of wild-type HER2 (unknown origin) at 0.5 nM in presence of substrate incubated for 30 mins by ADP-Glo assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715878";"1";"Scientific Literature";"J Med Chem";"2020";"None";"Dose = 0.5 nM | TIME = 0.5 hr";"";"";"3.0"
"CHEMBL4781812";"";"None";"465.92";"1";"5.46";"15d";"CN(C)CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(F)c4)c(Cl)c3)c2c1";"Inhibition";"";"";"%";"";"";"Not Active";"UO_0000187";"";"";"";"";"0";"CHEMBL4724224";"Inhibition of HER2 in human AU565 cells assessed as reduction in ERK phosphorylation at IC50 incubated for 24 hrs by western blot analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"AU565";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4715878";"1";"Scientific Literature";"J Med Chem";"2020";"None";"TIME = 24.0 hr";"";"";""
"CHEMBL220243";"GW406731X";"None";"283.33";"0";"3.36";"GW406731X";"COC(=O)c1cncc(/C=C/c2c(C)cc(O)cc2C)c1";"Inhibition";"'='";"2.82";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"2.82"
"CHEMBL578255";"";"None";"540.63";"1";"3.44";"4";"CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCOCC1";"IC50";"'='";"77.0";"nM";"7.11";"";"";"UO_0000065";"13.16";"0.24";"3.67";"6.04";"0";"CHEMBL1052828";"Inhibition of human recombinant HER2 expressed in Sf9 cells by liquid scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154610";"1";"Scientific Literature";"J Med Chem";"2009";"CHEMBL3308860";"";"";"";"77.0"
"CHEMBL389457";"";"None";"614.65";"2";"5.15";"8i";"COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(OC4CCN(C(=O)Nc5c(F)cccc5F)CC4)c(C)c3)c2c1";"IC50";"'='";"76.0";"nM";"7.12";"";"";"UO_0000065";"11.58";"0.22";"1.97";"6.05";"0";"CHEMBL887682";"Inhibition of erbB2 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144645";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308860";"";"";"";"76.0"
"CHEMBL230575";"";"None";"557.70";"1";"4.60";"8f";"COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(OC4CCN(C(=O)CC(C)(C)C)CC4)c(C)c3)c2c1";"IC50";"'='";"94.0";"nM";"7.03";"";"";"UO_0000065";"12.60";"0.23";"2.43";"6.65";"0";"CHEMBL887682";"Inhibition of erbB2 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144645";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3308860";"";"";"";"94.0"
"CHEMBL398172";"";"None";"533.58";"2";"5.50";"20d";"Cc1cc(Nc2ncnc3cnc(N(C)C)cc23)ccc1OC1CCN(C(=O)Nc2c(F)cccc2F)CC1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"14.43";"0.27";"2.20";"8.06";"0";"CHEMBL887681";"Inhibition of erbB2 in NH3T3 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"NH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144645";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"None";"";"";"";"20.0"
"CHEMBL103098";"";"None";"356.41";"0";"2.23";"SB-738482";"NS(=O)(=O)c1ccc(-c2ccc3c(NC(=O)C4CC4)n[nH]c3c2)cc1";"Inhibition";"'='";"0.41";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"0.41"
"CHEMBL2180578";"";"None";"474.38";"0";"4.39";"II-6";"NCCCCCCNc1c(C(=O)NCc2ccc(F)cc2)nc(Br)c2cccnc12";"Inhibition";"";"";"%";"";"";"Not Determined";"UO_0000187";"";"";"";"";"0";"CHEMBL2185482";"Inhibition of ErbB2 at 10 uM incubated for 60 mins using poly(Glu,Tyr)4:1 substrate and 10 uM ATP by ELISA";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176962";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";""
"CHEMBL155761";"";"None";"584.10";"2";"6.32";"6";"CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL751756";"Inhibition of erbB-2 overexpressing N87 (Gastric) tumor cell proliferation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.13"
"CHEMBL155761";"";"None";"584.10";"2";"6.32";"6";"CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cs1";"IC50";"'='";"110.0";"nM";"6.96";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL650385";"Inhibition of erbB-2 overexpressing BT474 (Breast) tumor cell proliferation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136583";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";"";"";"0.11"
"CHEMBL252246";"";"None";"343.43";"0";"1.27";"1";"O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCC(c2ccccc2)C1";"IC50";"'='";"359.0";"nM";"6.45";"";"";"UO_0000065";"18.77";"0.35";"5.17";"7.89";"0";"CHEMBL1008369";"Inhibition of HER2 extracellular domain sheddase activity in human BT474 cells after 72 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307636";"";"";"";"359.0"
"CHEMBL445717";"";"None";"593.73";"1";"2.71";"3, diastereomeric mixture";"O=C(CC1CN[C@H](C(=O)N2CCC(c3ccccc3)C2)[C@@H](C(=O)NO)C1)NCCCCCNC(=O)OCc1ccccc1";"IC50";"'='";"137.0";"nM";"6.86";"";"";"UO_0000065";"11.56";"0.22";"4.15";"4.60";"0";"CHEMBL1008369";"Inhibition of HER2 extracellular domain sheddase activity in human BT474 cells after 72 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307636";"";"";"";"137.0"
"CHEMBL221857";"";"None";"358.44";"0";"0.60";"5, diastereomeric mixture";"O=C(NO)[C@H]1CC2(CC2)CN[C@@H]1C(=O)N1CCN(c2ccccc2)CC1";"IC50";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"20.32";"0.38";"6.68";"8.58";"1";"CHEMBL1008369";"Inhibition of HER2 extracellular domain sheddase activity in human BT474 cells after 72 hrs by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"BT-474";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136955";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307636";"";"";"";"52.0"
"CHEMBL207869";"";"None";"431.86";"0";"4.78";"8n";"Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ncccn3)cc2Cl)c1";"IC50";"'='";"60.0";"nM";"7.22";"";"";"UO_0000065";"16.72";"0.32";"2.44";"9.92";"0";"CHEMBL861551";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147004";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.06"
"CHEMBL4519470";"";"None";"533.68";"2";"6.67";"17";"COc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2cc1NC(=O)CC1CCSS1";"IC50";"'='";"93.0";"nM";"7.03";"";"";"UO_0000065";"13.18";"0.26";"0.36";"7.16";"0";"CHEMBL4388528";"Inhibition of probe binding to HER2 (unknown origin) using rabbit reticulate lysate system after 1 hr by luminescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4387720";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2019";"None";"";"";"";"93.0"
"CHEMBL210659";"";"None";"405.25";"0";"4.78";"20";"O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL870843";"Inhibition of serum-stimulated proliferation of mouse ERBB2 transfected NIH3T3 cell line after 24 hrs";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148637";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";"";"5.4"
"CHEMBL208849";"";"None";"369.86";"0";"4.38";"16";"Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1";"IC50";"'='";"11800.0";"nM";"4.93";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL870843";"Inhibition of serum-stimulated proliferation of mouse ERBB2 transfected NIH3T3 cell line after 24 hrs";"F";"BAO_0000219";"cell-based format";"Mus musculus";"None";"None";"NIH3T3";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148637";"1";"Scientific Literature";"J Med Chem";"2006";"CHEMBL3307716";"";"";"";"11.8"
"CHEMBL438440";"";"None";"430.87";"1";"5.39";"8l";"Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3cccnc3)cc2Cl)c1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"15.91";"0.30";"1.46";"11.44";"0";"CHEMBL861551";"Inhibition of ErbB2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147004";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.14"
"CHEMBL370266";"";"None";"504.49";"1";"3.89";"25";"CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCC4CCCO4)c(C(C)C)c23)c(F)cc1F";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL828481";"Inhibition against human HER2 kinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144449";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"10.0"
"CHEMBL365318";"";"None";"443.41";"0";"3.52";"37";"CONC(=O)c1cc(Nc2ncnn3cc(-c4nnc(C)o4)c(C(C)C)c23)c(F)cc1F";"IC50";"'='";"8000.0";"nM";"5.10";"";"";"UO_0000065";"11.49";"0.22";"1.58";"4.27";"0";"CHEMBL828481";"Inhibition against human HER2 kinase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144449";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"8.0"
"CHEMBL1909398";"GW282536X";"None";"330.37";"0";"1.41";"GW282536X";"Cc1cccc2c1NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1";"Inhibition";"'='";"0.78";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"0.78"
"CHEMBL384407";"GW616030X";"None";"620.11";"2";"6.38";"GW616030X";"CS(=O)(=O)CCN(CC#N)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1";"Inhibition";"'='";"12.43";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"12.43"
"CHEMBL165";"RESVERATROL";"3.0";"228.25";"0";"2.97";"RESVERATROL";"Oc1ccc(/C=C/c2cc(O)cc(O)c2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL403";"SULBACTAM";"4.0";"233.24";"0";"-0.79";"SULBACTAM";"CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL466412";"GSK-238063A";"None";"566.06";"2";"5.59";"GSK238063A";"CN(C)C(=O)O[C@@H]1CN[C@@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1";"Inhibition";"'='";"27.11";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"27.11"
"CHEMBL466397";"";"None";"851.98";"3";"6.86";"EUB0000601a";"CCc1cc(Nc2nccc(-c3c(-c4ccc(OC)c(C(=O)Nc5c(F)cccc5F)c4)nc4ccccn34)n2)c(OC)cc1N1CCC(N2CCN(S(C)(=O)=O)CC2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5466128";"Selectivity interaction (Enyzmatic assay) EUB0000601a ERBB2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"Protein family: Protein kinase";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5465560";"65";"EUbOPEN Chemogenomic Library Literature Data";"";"2024";"None";"Selectivity Remarks: In-vitro potency | Source Knowledge: https://pubmed.ncbi.nlm.nih.gov/19383820/";"";"";"10000.0"
"CHEMBL42";"CLOZAPINE";"4.0";"326.83";"0";"3.72";"CLOZAPINE";"CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL1630578";"TIRILAZAD";"3.0";"624.87";"2";"5.46";"TIRILAZAD";"C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909205";"DRUGMATRIX: Protein Tyrosine Kinase, ERBB2 (HER2) enzyme inhibition (substrate: Poly(Glu:Tyr))";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Insect cells";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"None";"";"";"";""
"CHEMBL1909384";"";"None";"378.82";"0";"0.26";"SB-772077-B";"CCn1c(-c2nonc2N)nc2cncc(C(=O)N3CC[C@H](N)C3)c21.Cl";"Inhibition";"'='";"7.27";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"7.27"
"CHEMBL480371";"GW853609X";"None";"496.31";"1";"5.55";"GW853609X";"NC(=O)c1sc(-n2cnc3cc(C(F)(F)F)ccc32)cc1OCc1ccccc1Br";"Inhibition";"'='";"3.19";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"3.19"
"CHEMBL1958220";"";"None";"385.88";"0";"4.13";"E33";"COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1";"IC50";"'='";"7590.0";"nM";"5.12";"";"";"UO_0000065";"13.27";"0.27";"0.99";"9.44";"0";"CHEMBL1958797";"Inhibition of histidine-tagged human recombinant cytoplasmic domain of HER2 expressed in baculovirus infected insect Sf9 cells after 1 hr by DELFIA/time-resolved fluorometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955848";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"CHEMBL3308860";"";"";"";"7.59"
"CHEMBL179633";"";"None";"542.04";"2";"5.58";"37 (table 3)";"COc1cc2ncc(C#N)c(Nc3ccc(NCc4cccnc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C";"IC50";"'='";"3900.0";"nM";"5.41";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL874202";"Inhibition of human epidermal growth factor receptor-2 (HER-2) autophosphorylation";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142663";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";"";"";"3.9"
"CHEMBL365297";"GW827099X";"None";"440.44";"0";"4.51";"GW827099X";"Fc1ccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)cc1";"Inhibition";"'='";"11.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"11.0"
"CHEMBL1909368";"GW683134A";"None";"575.91";"2";"7.00";"GW683134A";"Cl.O=C(Nc1ccc(Oc2ccc3[nH]c(NC(=O)c4ccco4)nc3c2)cc1)Nc1cc(C(F)(F)F)ccc1F";"Inhibition";"'='";"-0.1";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"-0.1"
"CHEMBL273564";"GW795493X";"None";"413.36";"1";"5.13";"GW795493X";"Nc1ncnc2occ(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12";"Inhibition";"'='";"-0.01";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962280";"GSK_PKIS: ERBB2 mean inhibition at 0.1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"-0.01"
"CHEMBL483747";"GSK-980961A";"None";"390.46";"0";"4.13";"GSK980961A";"NS(=O)(=O)c1cccc(-c2cc3ccncc3cc2OCc2ccccc2)c1";"Inhibition";"'='";"-3.29";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL1962281";"GSK_PKIS: ERBB2 mean inhibition at 1 uM [Nanosyn]";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1961873";"16";"GSK Published Kinase Inhibitor Set";"";"";"None";"";"";"";"-3.29"
"CHEMBL4294762";"";"None";"403.44";"1";"5.03";"7a";"CCOC(=O)c1c(C)oc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c12";"Inhibition";"'='";"3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"0";"CHEMBL4253973";"Inhibition of recombinant human N-terminal GST-tagged HER2 (679 to 1255 residues) expressed in baculovirus infected Sf9 cells at 10 uM using poly[Glu:Tyr] (4:1) as substrate after 40 mins by Kinase-Glo plus luminescence assay relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1824";"Receptor protein-tyrosine kinase erbB-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251615";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"";"";"";"3.0"
